entity_id,state,last_changed
sensor.landscape_lights_today_s_consumption,0.072,2025-10-15T05:55:17.237Z
sensor.landscape_lights_today_s_consumption,0.073,2025-10-15T05:56:02.913Z
sensor.landscape_lights_today_s_consumption,0.074,2025-10-15T05:56:47.921Z
sensor.landscape_lights_today_s_consumption,0.075,2025-10-15T05:57:38.241Z
sensor.landscape_lights_today_s_consumption,0.076,2025-10-15T05:58:22.948Z
sensor.landscape_lights_today_s_consumption,0.077,2025-10-15T05:59:09.017Z
sensor.landscape_lights_today_s_consumption,0.078,2025-10-15T05:59:53.909Z
sensor.landscape_lights_today_s_consumption,0.079,2025-10-15T06:00:38.899Z
sensor.landscape_lights_today_s_consumption,0.08,2025-10-15T06:01:24.975Z
sensor.landscape_lights_today_s_consumption,0.081,2025-10-15T06:02:09.923Z
sensor.landscape_lights_today_s_consumption,0.082,2025-10-15T06:02:59.925Z
sensor.landscape_lights_today_s_consumption,0.083,2025-10-15T06:03:45.041Z
sensor.landscape_lights_today_s_consumption,0.084,2025-10-15T06:04:30.194Z
sensor.landscape_lights_today_s_consumption,0.085,2025-10-15T06:05:15.341Z
sensor.landscape_lights_today_s_consumption,0.086,2025-10-15T06:05:59.947Z
sensor.landscape_lights_today_s_consumption,0.087,2025-10-15T06:06:50.573Z
sensor.landscape_lights_today_s_consumption,0.088,2025-10-15T06:07:36.942Z
sensor.landscape_lights_today_s_consumption,0.089,2025-10-15T06:08:21.969Z
sensor.landscape_lights_today_s_consumption,0.09,2025-10-15T06:09:06.990Z
sensor.landscape_lights_today_s_consumption,0.091,2025-10-15T06:09:51.961Z
sensor.landscape_lights_today_s_consumption,0.092,2025-10-15T06:10:37.905Z
sensor.landscape_lights_today_s_consumption,0.093,2025-10-15T06:11:22.991Z
sensor.landscape_lights_today_s_consumption,0.094,2025-10-15T06:12:13.117Z
sensor.landscape_lights_today_s_consumption,0.095,2025-10-15T06:12:57.958Z
sensor.landscape_lights_today_s_consumption,0.096,2025-10-15T06:13:42.916Z
sensor.landscape_lights_today_s_consumption,0.097,2025-10-15T06:14:30.146Z
sensor.landscape_lights_today_s_consumption,0.098,2025-10-15T06:15:14.998Z
sensor.landscape_lights_today_s_consumption,0.099,2025-10-15T06:16:00.948Z
sensor.landscape_lights_today_s_consumption,0.1,2025-10-15T06:16:45.996Z
sensor.landscape_lights_today_s_consumption,0.101,2025-10-15T06:17:31.061Z
sensor.landscape_lights_today_s_consumption,0.102,2025-10-15T06:18:20.931Z
sensor.landscape_lights_today_s_consumption,0.103,2025-10-15T06:19:06.045Z
sensor.landscape_lights_today_s_consumption,0.104,2025-10-15T06:19:51.934Z
sensor.landscape_lights_today_s_consumption,0.105,2025-10-15T06:20:36.985Z
sensor.landscape_lights_today_s_consumption,0.106,2025-10-15T06:21:22.351Z
sensor.landscape_lights_today_s_consumption,0.107,2025-10-15T06:22:06.936Z
sensor.landscape_lights_today_s_consumption,0.108,2025-10-15T06:22:54.166Z
sensor.landscape_lights_today_s_consumption,0.109,2025-10-15T06:23:38.943Z
sensor.landscape_lights_today_s_consumption,0.11,2025-10-15T06:24:30.376Z
sensor.landscape_lights_today_s_consumption,0.111,2025-10-15T06:25:14.951Z
sensor.landscape_lights_today_s_consumption,0.112,2025-10-15T06:25:59.980Z
sensor.landscape_lights_today_s_consumption,0.113,2025-10-15T06:26:47.768Z
sensor.landscape_lights_today_s_consumption,0.114,2025-10-15T06:27:32.943Z
sensor.landscape_lights_today_s_consumption,0.115,2025-10-15T06:28:18.251Z
sensor.landscape_lights_today_s_consumption,0.116,2025-10-15T06:29:04.960Z
sensor.landscape_lights_today_s_consumption,0.117,2025-10-15T06:29:50.933Z
sensor.landscape_lights_today_s_consumption,0.118,2025-10-15T06:30:36.023Z
sensor.landscape_lights_today_s_consumption,0.119,2025-10-15T06:31:21.313Z
sensor.landscape_lights_today_s_consumption,0.12,2025-10-15T06:32:05.925Z
sensor.landscape_lights_today_s_consumption,0.121,2025-10-15T06:32:56.600Z
sensor.landscape_lights_today_s_consumption,0.122,2025-10-15T06:33:42.251Z
sensor.landscape_lights_today_s_consumption,0.123,2025-10-15T06:34:23.941Z
sensor.landscape_lights_today_s_consumption,0.124,2025-10-15T06:35:13.951Z
sensor.landscape_lights_today_s_consumption,0.125,2025-10-15T06:35:59.267Z
sensor.landscape_lights_today_s_consumption,0.126,2025-10-15T06:36:45.843Z
sensor.landscape_lights_today_s_consumption,0.127,2025-10-15T06:37:31.259Z
sensor.landscape_lights_today_s_consumption,0.128,2025-10-15T06:38:15.951Z
sensor.landscape_lights_today_s_consumption,0.129,2025-10-15T06:39:02.285Z
sensor.landscape_lights_today_s_consumption,0.13,2025-10-15T06:39:48.108Z
sensor.landscape_lights_today_s_consumption,0.131,2025-10-15T06:40:32.935Z
sensor.landscape_lights_today_s_consumption,0.132,2025-10-15T06:41:17.902Z
sensor.landscape_lights_today_s_consumption,0.133,2025-10-15T06:42:04.254Z
sensor.landscape_lights_today_s_consumption,0.134,2025-10-15T06:42:51.076Z
sensor.landscape_lights_today_s_consumption,0.135,2025-10-15T06:43:41.150Z
sensor.landscape_lights_today_s_consumption,0.136,2025-10-15T06:44:23.232Z
sensor.landscape_lights_today_s_consumption,0.137,2025-10-15T06:45:08.980Z
sensor.landscape_lights_today_s_consumption,0.138,2025-10-15T06:45:59.681Z
sensor.landscape_lights_today_s_consumption,0.139,2025-10-15T06:46:45.382Z
sensor.landscape_lights_today_s_consumption,0.14,2025-10-15T06:47:30.201Z
sensor.landscape_lights_today_s_consumption,0.141,2025-10-15T06:48:15.218Z
sensor.landscape_lights_today_s_consumption,0.142,2025-10-15T06:49:01.956Z
sensor.landscape_lights_today_s_consumption,0.143,2025-10-15T06:49:46.903Z
sensor.landscape_lights_today_s_consumption,0.144,2025-10-15T06:50:33.009Z
sensor.landscape_lights_today_s_consumption,0.145,2025-10-15T06:51:17.926Z
sensor.landscape_lights_today_s_consumption,0.146,2025-10-15T06:52:03.166Z
sensor.landscape_lights_today_s_consumption,0.147,2025-10-15T06:52:52.936Z
sensor.landscape_lights_today_s_consumption,0.148,2025-10-15T06:53:37.960Z
sensor.landscape_lights_today_s_consumption,0.149,2025-10-15T06:54:24.189Z
sensor.landscape_lights_today_s_consumption,0.15,2025-10-15T06:55:08.957Z
sensor.landscape_lights_today_s_consumption,0.151,2025-10-15T06:55:54.480Z
sensor.landscape_lights_today_s_consumption,0.152,2025-10-15T06:56:39.037Z
sensor.landscape_lights_today_s_consumption,0.153,2025-10-15T06:57:28.911Z
sensor.landscape_lights_today_s_consumption,0.154,2025-10-15T06:58:13.916Z
sensor.landscape_lights_today_s_consumption,0.155,2025-10-15T06:59:00.518Z
sensor.landscape_lights_today_s_consumption,0.156,2025-10-15T06:59:45.241Z
sensor.landscape_lights_today_s_consumption,0.157,2025-10-15T07:00:30.113Z
sensor.landscape_lights_today_s_consumption,0.158,2025-10-15T07:01:14.943Z
sensor.landscape_lights_today_s_consumption,0.159,2025-10-15T07:02:01.093Z
sensor.landscape_lights_today_s_consumption,0.16,2025-10-15T07:02:46.959Z
sensor.landscape_lights_today_s_consumption,0.161,2025-10-15T07:03:37.297Z
sensor.landscape_lights_today_s_consumption,0.162,2025-10-15T07:04:21.911Z
sensor.landscape_lights_today_s_consumption,0.163,2025-10-15T07:05:06.930Z
sensor.landscape_lights_today_s_consumption,0.164,2025-10-15T07:05:53.200Z
sensor.landscape_lights_today_s_consumption,0.165,2025-10-15T07:06:38.683Z
sensor.landscape_lights_today_s_consumption,0.166,2025-10-15T07:07:27.005Z
sensor.landscape_lights_today_s_consumption,0.167,2025-10-15T07:08:13.033Z
sensor.landscape_lights_today_s_consumption,0.168,2025-10-15T07:08:59.351Z
sensor.landscape_lights_today_s_consumption,0.169,2025-10-15T07:09:43.905Z
sensor.landscape_lights_today_s_consumption,0.17,2025-10-15T07:10:28.978Z
sensor.landscape_lights_today_s_consumption,0.171,2025-10-15T07:11:14.007Z
sensor.landscape_lights_today_s_consumption,0.172,2025-10-15T07:12:00.032Z
sensor.landscape_lights_today_s_consumption,0.173,2025-10-15T07:12:45.110Z
sensor.landscape_lights_today_s_consumption,0.174,2025-10-15T07:13:30.953Z
sensor.landscape_lights_today_s_consumption,0.175,2025-10-15T07:14:16.907Z
sensor.landscape_lights_today_s_consumption,0.176,2025-10-15T07:15:03.906Z
sensor.landscape_lights_today_s_consumption,0.177,2025-10-15T07:15:48.931Z
sensor.landscape_lights_today_s_consumption,0.178,2025-10-15T07:16:35.110Z
sensor.landscape_lights_today_s_consumption,0.179,2025-10-15T07:17:22.087Z
sensor.landscape_lights_today_s_consumption,0.18,2025-10-15T07:18:08.327Z
sensor.landscape_lights_today_s_consumption,0.181,2025-10-15T07:18:52.912Z
sensor.landscape_lights_today_s_consumption,0.182,2025-10-15T07:19:42.942Z
sensor.landscape_lights_today_s_consumption,0.183,2025-10-15T07:20:28.927Z
sensor.landscape_lights_today_s_consumption,0.184,2025-10-15T07:21:13.945Z
sensor.landscape_lights_today_s_consumption,0.185,2025-10-15T07:21:58.932Z
sensor.landscape_lights_today_s_consumption,0.186,2025-10-15T07:22:44.949Z
sensor.landscape_lights_today_s_consumption,0.187,2025-10-15T07:23:30.178Z
sensor.landscape_lights_today_s_consumption,0.188,2025-10-15T07:24:19.940Z
sensor.landscape_lights_today_s_consumption,0.189,2025-10-15T07:25:04.894Z
sensor.landscape_lights_today_s_consumption,0.19,2025-10-15T07:25:49.924Z
sensor.landscape_lights_today_s_consumption,0.191,2025-10-15T07:26:35.928Z
sensor.landscape_lights_today_s_consumption,0.192,2025-10-15T07:27:23.002Z
sensor.landscape_lights_today_s_consumption,0.193,2025-10-15T07:28:08.115Z
sensor.landscape_lights_today_s_consumption,0.194,2025-10-15T07:28:54.040Z
sensor.landscape_lights_today_s_consumption,0.195,2025-10-15T07:29:40.061Z
sensor.landscape_lights_today_s_consumption,0.196,2025-10-15T07:30:24.937Z
sensor.landscape_lights_today_s_consumption,0.197,2025-10-15T07:31:10.274Z
sensor.landscape_lights_today_s_consumption,0.198,2025-10-15T07:32:00.053Z
sensor.landscape_lights_today_s_consumption,0.199,2025-10-15T07:32:41.949Z
sensor.landscape_lights_today_s_consumption,0.2,2025-10-15T07:33:28.130Z
sensor.landscape_lights_today_s_consumption,0.201,2025-10-15T07:34:14.183Z
sensor.landscape_lights_today_s_consumption,0.202,2025-10-15T07:35:04.161Z
sensor.landscape_lights_today_s_consumption,0.203,2025-10-15T07:35:50.997Z
sensor.landscape_lights_today_s_consumption,0.204,2025-10-15T07:36:36.892Z
sensor.landscape_lights_today_s_consumption,0.205,2025-10-15T07:37:22.021Z
sensor.landscape_lights_today_s_consumption,0.206,2025-10-15T07:38:07.993Z
sensor.landscape_lights_today_s_consumption,0.207,2025-10-15T07:38:52.960Z
sensor.landscape_lights_today_s_consumption,0.208,2025-10-15T07:39:39.017Z
sensor.landscape_lights_today_s_consumption,0.209,2025-10-15T07:40:23.981Z
sensor.landscape_lights_today_s_consumption,0.21,2025-10-15T07:41:10.704Z
sensor.landscape_lights_today_s_consumption,0.211,2025-10-15T07:41:57.609Z
sensor.landscape_lights_today_s_consumption,0.212,2025-10-15T07:42:42.906Z
sensor.landscape_lights_today_s_consumption,0.213,2025-10-15T07:43:28.368Z
sensor.landscape_lights_today_s_consumption,0.214,2025-10-15T07:44:14.238Z
sensor.landscape_lights_today_s_consumption,0.215,2025-10-15T07:45:01.619Z
sensor.landscape_lights_today_s_consumption,0.216,2025-10-15T07:45:47.204Z
sensor.landscape_lights_today_s_consumption,0.217,2025-10-15T07:46:31.907Z
sensor.landscape_lights_today_s_consumption,0.218,2025-10-15T07:47:19.538Z
sensor.landscape_lights_today_s_consumption,0.219,2025-10-15T07:48:03.732Z
sensor.landscape_lights_today_s_consumption,0.22,2025-10-15T07:48:52.142Z
sensor.landscape_lights_today_s_consumption,0.221,2025-10-15T07:49:37.907Z
sensor.landscape_lights_today_s_consumption,0.222,2025-10-15T07:50:22.991Z
sensor.landscape_lights_today_s_consumption,0.223,2025-10-15T07:51:08.981Z
sensor.landscape_lights_today_s_consumption,0.224,2025-10-15T07:51:53.930Z
sensor.landscape_lights_today_s_consumption,0.225,2025-10-15T07:52:41.934Z
sensor.landscape_lights_today_s_consumption,0.226,2025-10-15T07:53:25.194Z
sensor.landscape_lights_today_s_consumption,0.227,2025-10-15T07:54:15.032Z
sensor.landscape_lights_today_s_consumption,0.228,2025-10-15T07:55:00.245Z
sensor.landscape_lights_today_s_consumption,0.229,2025-10-15T07:55:45.979Z
sensor.landscape_lights_today_s_consumption,0.23,2025-10-15T07:56:30.918Z
sensor.landscape_lights_today_s_consumption,0.231,2025-10-15T07:57:18.978Z
sensor.landscape_lights_today_s_consumption,0.232,2025-10-15T07:58:03.967Z
sensor.landscape_lights_today_s_consumption,0.233,2025-10-15T07:58:48.944Z
sensor.landscape_lights_today_s_consumption,0.234,2025-10-15T07:59:39.377Z
sensor.landscape_lights_today_s_consumption,0.235,2025-10-15T08:00:24.129Z
sensor.landscape_lights_today_s_consumption,0.236,2025-10-15T08:01:09.242Z
sensor.landscape_lights_today_s_consumption,0.237,2025-10-15T08:01:54.543Z
sensor.landscape_lights_today_s_consumption,0.238,2025-10-15T08:02:39.931Z
sensor.landscape_lights_today_s_consumption,0.239,2025-10-15T08:03:25.009Z
sensor.landscape_lights_today_s_consumption,0.24,2025-10-15T08:04:10.027Z
sensor.landscape_lights_today_s_consumption,0.241,2025-10-15T08:04:59.932Z
sensor.landscape_lights_today_s_consumption,0.242,2025-10-15T08:05:44.968Z
sensor.landscape_lights_today_s_consumption,0.243,2025-10-15T08:06:30.663Z
sensor.landscape_lights_today_s_consumption,0.244,2025-10-15T08:07:15.925Z
sensor.landscape_lights_today_s_consumption,0.245,2025-10-15T08:08:01.903Z
sensor.landscape_lights_today_s_consumption,0.246,2025-10-15T08:08:48.034Z
sensor.landscape_lights_today_s_consumption,0.247,2025-10-15T08:09:32.904Z
sensor.landscape_lights_today_s_consumption,0.248,2025-10-15T08:10:19.899Z
sensor.landscape_lights_today_s_consumption,0.249,2025-10-15T08:11:06.026Z
sensor.landscape_lights_today_s_consumption,0.25,2025-10-15T08:11:50.971Z
sensor.landscape_lights_today_s_consumption,0.251,2025-10-15T08:12:38.956Z
sensor.landscape_lights_today_s_consumption,0.252,2025-10-15T08:13:23.963Z
sensor.landscape_lights_today_s_consumption,0.253,2025-10-15T08:14:11.125Z
sensor.landscape_lights_today_s_consumption,0.254,2025-10-15T08:14:56.930Z
sensor.landscape_lights_today_s_consumption,0.255,2025-10-15T08:15:42.607Z
sensor.landscape_lights_today_s_consumption,0.256,2025-10-15T08:16:28.943Z
sensor.landscape_lights_today_s_consumption,0.257,2025-10-15T08:17:15.439Z
sensor.landscape_lights_today_s_consumption,0.258,2025-10-15T08:17:59.941Z
sensor.landscape_lights_today_s_consumption,0.259,2025-10-15T08:18:47.290Z
sensor.landscape_lights_today_s_consumption,0.26,2025-10-15T08:19:34.060Z
sensor.landscape_lights_today_s_consumption,0.261,2025-10-15T08:20:20.025Z
sensor.landscape_lights_today_s_consumption,0.262,2025-10-15T08:21:05.013Z
sensor.landscape_lights_today_s_consumption,0.263,2025-10-15T08:21:50.955Z
sensor.landscape_lights_today_s_consumption,0.264,2025-10-15T08:22:40.921Z
sensor.landscape_lights_today_s_consumption,0.265,2025-10-15T08:23:26.099Z
sensor.landscape_lights_today_s_consumption,0.266,2025-10-15T08:24:09.616Z
sensor.landscape_lights_today_s_consumption,0.267,2025-10-15T08:25:01.021Z
sensor.landscape_lights_today_s_consumption,unavailable,2025-10-15T08:26:51.980Z
sensor.landscape_lights_today_s_consumption,0.272,2025-10-15T08:29:19.597Z
sensor.landscape_lights_today_s_consumption,0.273,2025-10-15T08:29:39.761Z
sensor.landscape_lights_today_s_consumption,0.274,2025-10-15T08:30:22.350Z
sensor.landscape_lights_today_s_consumption,0.275,2025-10-15T08:31:12.599Z
sensor.landscape_lights_today_s_consumption,0.276,2025-10-15T08:31:54.699Z
sensor.landscape_lights_today_s_consumption,0.277,2025-10-15T08:32:41.112Z
sensor.landscape_lights_today_s_consumption,0.278,2025-10-15T08:33:22.581Z
sensor.landscape_lights_today_s_consumption,0.279,2025-10-15T08:34:10.149Z
sensor.landscape_lights_today_s_consumption,0.28,2025-10-15T08:34:58.224Z
sensor.landscape_lights_today_s_consumption,0.281,2025-10-15T08:35:50.405Z
sensor.landscape_lights_today_s_consumption,0.282,2025-10-15T08:36:34.571Z
sensor.landscape_lights_today_s_consumption,0.283,2025-10-15T08:37:15.556Z
sensor.landscape_lights_today_s_consumption,0.284,2025-10-15T08:37:59.785Z
sensor.landscape_lights_today_s_consumption,0.285,2025-10-15T08:38:44.145Z
sensor.landscape_lights_today_s_consumption,0.286,2025-10-15T08:39:30.874Z
sensor.landscape_lights_today_s_consumption,0.287,2025-10-15T08:40:20.869Z
sensor.landscape_lights_today_s_consumption,0.288,2025-10-15T08:41:05.837Z
sensor.landscape_lights_today_s_consumption,0.289,2025-10-15T08:41:50.773Z
sensor.landscape_lights_today_s_consumption,0.29,2025-10-15T08:42:35.840Z
sensor.landscape_lights_today_s_consumption,0.291,2025-10-15T08:43:20.782Z
sensor.landscape_lights_today_s_consumption,0.292,2025-10-15T08:44:10.850Z
sensor.landscape_lights_today_s_consumption,0.293,2025-10-15T08:44:55.882Z
sensor.landscape_lights_today_s_consumption,0.294,2025-10-15T08:45:40.771Z
sensor.landscape_lights_today_s_consumption,0.295,2025-10-15T08:46:26.439Z
sensor.landscape_lights_today_s_consumption,0.296,2025-10-15T08:47:10.768Z
sensor.landscape_lights_today_s_consumption,0.297,2025-10-15T08:47:56.830Z
sensor.landscape_lights_today_s_consumption,0.298,2025-10-15T08:48:46.833Z
sensor.landscape_lights_today_s_consumption,0.299,2025-10-15T08:49:31.776Z
sensor.landscape_lights_today_s_consumption,0.3,2025-10-15T08:50:17.817Z
sensor.landscape_lights_today_s_consumption,0.301,2025-10-15T08:51:02.933Z
sensor.landscape_lights_today_s_consumption,0.302,2025-10-15T08:51:49.235Z
sensor.landscape_lights_today_s_consumption,0.303,2025-10-15T08:52:33.820Z
sensor.landscape_lights_today_s_consumption,0.304,2025-10-15T08:53:18.782Z
sensor.landscape_lights_today_s_consumption,0.305,2025-10-15T08:54:04.804Z
sensor.landscape_lights_today_s_consumption,0.306,2025-10-15T08:54:55.085Z
sensor.landscape_lights_today_s_consumption,0.307,2025-10-15T08:55:39.827Z
sensor.landscape_lights_today_s_consumption,0.308,2025-10-15T08:56:24.988Z
sensor.landscape_lights_today_s_consumption,0.309,2025-10-15T08:57:09.869Z
sensor.landscape_lights_today_s_consumption,0.31,2025-10-15T08:57:54.873Z
sensor.landscape_lights_today_s_consumption,0.311,2025-10-15T08:58:44.803Z
sensor.landscape_lights_today_s_consumption,0.312,2025-10-15T08:59:29.822Z
sensor.landscape_lights_today_s_consumption,0.313,2025-10-15T09:00:16.836Z
sensor.landscape_lights_today_s_consumption,0.314,2025-10-15T09:01:01.925Z
sensor.landscape_lights_today_s_consumption,0.315,2025-10-15T09:01:46.947Z
sensor.landscape_lights_today_s_consumption,0.316,2025-10-15T09:02:31.829Z
sensor.landscape_lights_today_s_consumption,0.317,2025-10-15T09:03:17.833Z
sensor.landscape_lights_today_s_consumption,0.318,2025-10-15T09:04:03.136Z
sensor.landscape_lights_today_s_consumption,0.319,2025-10-15T09:04:52.882Z
sensor.landscape_lights_today_s_consumption,0.32,2025-10-15T09:05:37.921Z
sensor.landscape_lights_today_s_consumption,0.321,2025-10-15T09:06:22.781Z
sensor.landscape_lights_today_s_consumption,0.322,2025-10-15T09:07:07.805Z
sensor.landscape_lights_today_s_consumption,0.323,2025-10-15T09:07:52.789Z
sensor.landscape_lights_today_s_consumption,0.324,2025-10-15T09:08:39.999Z
sensor.landscape_lights_today_s_consumption,0.325,2025-10-15T09:09:24.869Z
sensor.landscape_lights_today_s_consumption,0.326,2025-10-15T09:10:14.816Z
sensor.landscape_lights_today_s_consumption,0.327,2025-10-15T09:10:59.778Z
sensor.landscape_lights_today_s_consumption,0.328,2025-10-15T09:11:44.826Z
sensor.landscape_lights_today_s_consumption,0.329,2025-10-15T09:12:29.794Z
sensor.landscape_lights_today_s_consumption,0.33,2025-10-15T09:13:15.797Z
sensor.landscape_lights_today_s_consumption,0.331,2025-10-15T09:14:00.808Z
sensor.landscape_lights_today_s_consumption,0.332,2025-10-15T09:14:50.980Z
sensor.landscape_lights_today_s_consumption,0.333,2025-10-15T09:15:35.794Z
sensor.landscape_lights_today_s_consumption,0.334,2025-10-15T09:16:20.867Z
sensor.landscape_lights_today_s_consumption,0.335,2025-10-15T09:17:05.776Z
sensor.landscape_lights_today_s_consumption,0.336,2025-10-15T09:17:50.998Z
sensor.landscape_lights_today_s_consumption,0.337,2025-10-15T09:18:37.037Z
sensor.landscape_lights_today_s_consumption,0.338,2025-10-15T09:19:26.805Z
sensor.landscape_lights_today_s_consumption,0.339,2025-10-15T09:20:12.137Z
sensor.landscape_lights_today_s_consumption,0.34,2025-10-15T09:20:57.918Z
sensor.landscape_lights_today_s_consumption,0.341,2025-10-15T09:21:43.817Z
sensor.landscape_lights_today_s_consumption,0.342,2025-10-15T09:22:28.773Z
sensor.landscape_lights_today_s_consumption,0.343,2025-10-15T09:23:13.804Z
sensor.landscape_lights_today_s_consumption,0.344,2025-10-15T09:23:58.779Z
sensor.landscape_lights_today_s_consumption,0.345,2025-10-15T09:24:48.804Z
sensor.landscape_lights_today_s_consumption,0.346,2025-10-15T09:25:33.779Z
sensor.landscape_lights_today_s_consumption,0.347,2025-10-15T09:26:18.817Z
sensor.landscape_lights_today_s_consumption,0.348,2025-10-15T09:27:03.815Z
sensor.landscape_lights_today_s_consumption,0.349,2025-10-15T09:27:48.812Z
sensor.landscape_lights_today_s_consumption,0.35,2025-10-15T09:28:39.599Z
sensor.landscape_lights_today_s_consumption,0.351,2025-10-15T09:29:24.791Z
sensor.landscape_lights_today_s_consumption,0.352,2025-10-15T09:30:09.804Z
sensor.landscape_lights_today_s_consumption,0.353,2025-10-15T09:30:54.871Z
sensor.landscape_lights_today_s_consumption,0.354,2025-10-15T09:31:39.777Z
sensor.landscape_lights_today_s_consumption,0.355,2025-10-15T09:32:25.003Z
sensor.landscape_lights_today_s_consumption,0.356,2025-10-15T09:33:09.797Z
sensor.landscape_lights_today_s_consumption,0.357,2025-10-15T09:33:59.836Z
sensor.landscape_lights_today_s_consumption,0.358,2025-10-15T09:34:44.790Z
sensor.landscape_lights_today_s_consumption,0.359,2025-10-15T09:35:30.975Z
sensor.landscape_lights_today_s_consumption,0.36,2025-10-15T09:36:15.808Z
sensor.landscape_lights_today_s_consumption,0.361,2025-10-15T09:37:00.775Z
sensor.landscape_lights_today_s_consumption,0.362,2025-10-15T09:37:45.941Z
sensor.landscape_lights_today_s_consumption,0.363,2025-10-15T09:38:31.807Z
sensor.landscape_lights_today_s_consumption,0.364,2025-10-15T09:39:21.766Z
sensor.landscape_lights_today_s_consumption,0.365,2025-10-15T09:40:06.798Z
sensor.landscape_lights_today_s_consumption,0.366,2025-10-15T09:40:55.009Z
sensor.landscape_lights_today_s_consumption,0.367,2025-10-15T09:41:36.821Z
sensor.landscape_lights_today_s_consumption,0.368,2025-10-15T09:42:21.936Z
sensor.landscape_lights_today_s_consumption,0.369,2025-10-15T09:43:11.842Z
sensor.landscape_lights_today_s_consumption,0.37,2025-10-15T09:43:56.799Z
sensor.landscape_lights_today_s_consumption,0.371,2025-10-15T09:44:41.921Z
sensor.landscape_lights_today_s_consumption,0.372,2025-10-15T09:45:27.814Z
sensor.landscape_lights_today_s_consumption,0.373,2025-10-15T09:46:12.788Z
sensor.landscape_lights_today_s_consumption,0.374,2025-10-15T09:46:57.838Z
sensor.landscape_lights_today_s_consumption,0.375,2025-10-15T09:47:43.298Z
sensor.landscape_lights_today_s_consumption,0.376,2025-10-15T09:48:32.789Z
sensor.landscape_lights_today_s_consumption,0.377,2025-10-15T09:49:18.113Z
sensor.landscape_lights_today_s_consumption,0.378,2025-10-15T09:50:02.817Z
sensor.landscape_lights_today_s_consumption,0.379,2025-10-15T09:50:49.043Z
sensor.landscape_lights_today_s_consumption,0.38,2025-10-15T09:51:33.889Z
sensor.landscape_lights_today_s_consumption,0.381,2025-10-15T09:52:19.918Z
sensor.landscape_lights_today_s_consumption,0.382,2025-10-15T09:53:04.806Z
sensor.landscape_lights_today_s_consumption,0.383,2025-10-15T09:53:50.914Z
sensor.landscape_lights_today_s_consumption,0.384,2025-10-15T09:54:41.784Z
sensor.landscape_lights_today_s_consumption,0.385,2025-10-15T09:55:28.040Z
sensor.landscape_lights_today_s_consumption,0.386,2025-10-15T09:56:12.797Z
sensor.landscape_lights_today_s_consumption,0.387,2025-10-15T09:56:57.853Z
sensor.landscape_lights_today_s_consumption,0.388,2025-10-15T09:57:43.800Z
sensor.landscape_lights_today_s_consumption,0.389,2025-10-15T09:58:30.789Z
sensor.landscape_lights_today_s_consumption,0.39,2025-10-15T09:59:16.798Z
sensor.landscape_lights_today_s_consumption,0.391,2025-10-15T10:00:01.826Z
sensor.landscape_lights_today_s_consumption,0.392,2025-10-15T10:00:47.577Z
sensor.landscape_lights_today_s_consumption,0.393,2025-10-15T10:01:32.107Z
sensor.landscape_lights_today_s_consumption,0.394,2025-10-15T10:02:16.861Z
sensor.landscape_lights_today_s_consumption,0.395,2025-10-15T10:03:02.785Z
sensor.landscape_lights_today_s_consumption,0.396,2025-10-15T10:03:52.856Z
sensor.landscape_lights_today_s_consumption,0.397,2025-10-15T10:04:37.796Z
sensor.landscape_lights_today_s_consumption,0.398,2025-10-15T10:05:22.813Z
sensor.landscape_lights_today_s_consumption,0.399,2025-10-15T10:06:07.812Z
sensor.landscape_lights_today_s_consumption,0.4,2025-10-15T10:06:52.946Z
sensor.landscape_lights_today_s_consumption,0.401,2025-10-15T10:07:37.823Z
sensor.landscape_lights_today_s_consumption,0.402,2025-10-15T10:08:27.868Z
sensor.landscape_lights_today_s_consumption,0.403,2025-10-15T10:09:12.855Z
sensor.landscape_lights_today_s_consumption,0.404,2025-10-15T10:09:57.997Z
sensor.landscape_lights_today_s_consumption,0.405,2025-10-15T10:10:42.775Z
sensor.landscape_lights_today_s_consumption,0.406,2025-10-15T10:11:27.822Z
sensor.landscape_lights_today_s_consumption,0.407,2025-10-15T10:12:17.791Z
sensor.landscape_lights_today_s_consumption,0.408,2025-10-15T10:13:02.810Z
sensor.landscape_lights_today_s_consumption,0.409,2025-10-15T10:13:47.818Z
sensor.landscape_lights_today_s_consumption,0.41,2025-10-15T10:14:32.773Z
sensor.landscape_lights_today_s_consumption,0.411,2025-10-15T10:15:17.842Z
sensor.landscape_lights_today_s_consumption,0.412,2025-10-15T10:16:07.800Z
sensor.landscape_lights_today_s_consumption,0.413,2025-10-15T10:16:52.801Z
sensor.landscape_lights_today_s_consumption,0.414,2025-10-15T10:17:37.872Z
sensor.landscape_lights_today_s_consumption,0.415,2025-10-15T10:18:22.877Z
sensor.landscape_lights_today_s_consumption,0.416,2025-10-15T10:19:07.822Z
sensor.landscape_lights_today_s_consumption,0.417,2025-10-15T10:19:53.119Z
sensor.landscape_lights_today_s_consumption,0.418,2025-10-15T10:20:38.770Z
sensor.landscape_lights_today_s_consumption,0.419,2025-10-15T10:21:24.858Z
sensor.landscape_lights_today_s_consumption,0.42,2025-10-15T10:22:14.853Z
sensor.landscape_lights_today_s_consumption,0.421,2025-10-15T10:22:59.842Z
sensor.landscape_lights_today_s_consumption,0.422,2025-10-15T10:23:44.793Z
sensor.landscape_lights_today_s_consumption,0.423,2025-10-15T10:24:29.825Z
